dur_n_voiced_frames,dur_speaking_rate_proxy,dur_total_sec,dur_voiced_sec,energy_mean,energy_range,energy_std,envmod_bandwidth,envmod_centroid,envmod_dominant_freq,envmod_entropy,envmod_high_rate_energy,envmod_low_rate_energy,error,f0dyn_deriv_energy,f0dyn_mean,f0dyn_range,f0dyn_std,situation,wav_id
44,13.05371678626393,3.3706875,2.8160000000000025,0.014578422479647787,0.08627630900962645,0.022659220736776238,3.241414480608359,2.1224162413351175,0.2976190476190476,3.8920660029605605,2.4663371553649758,18.31281838430737,,38.639537032880995,127.35396225782098,95.97592684906726,26.220224099923406,disgust,5fbb438e4c55eb78bd7ce471
44,6.526858393131965,6.741375,2.8160000000000025,0.000753200714664167,0.006515018419021748,0.001094907978559208,2.8337441587306835,2.1224316826149083,0.5943536404160475,4.755895860107002,0.017575971744185053,0.1302290257531314,,16.847972182629768,236.08626339287932,183.29523788132863,49.0535896817948,disgust,5e38a05e7995ef170fc0f96b
84,14.914772727272728,5.632,5.376000000000005,0.005699061393243244,0.046781346676351594,0.005314346641530116,4.25257213045392,4.681649118392621,0.5338078291814947,5.6055792707513,0.3546228790239959,0.7081816940950777,,55.61709915799288,277.8485888653219,296.6694368875186,71.38764432118698,disgust,5e45e2208849ac3aacea4f92
77,15.424679487179487,4.992,4.928000000000004,0.007883635468027091,0.05817092404596234,0.013116382614861442,2.964270423489433,1.7243590215423,0.2008032128514056,3.901481479822834,0.9694951179164156,10.453207025390371,,45.39324701979356,135.98224779958343,231.94140822080067,93.24303800146168,disgust,5e355bc35807b852d9e0824c
62,15.625,3.968,3.9680000000000035,0.015725220474611487,0.08376974598750173,0.023139539863838363,3.1211963746765905,1.7985643231932071,0.2531645569620253,3.9863237760203414,2.5509545910627107,25.767400012969876,,26.032802590883044,106.48987388145248,91.39325469067515,18.326915240177538,disgust,5f85c344f8fac448cc0a6dd5
85,13.19325203961856,6.4426875,5.440000000000005,0.0019125078506170231,0.010889830788498539,0.0023930819118470163,3.4724302807392533,2.5841121207236437,0.6220839813374806,4.903385435486336,0.0717514244489709,0.549969541089948,,61.627429473218804,179.65895445250416,270.23628019429054,86.55367072342275,disgust,5f8bc5c9d338b948c4e69f10
96,15.734158283993363,6.101375,6.1440000000000055,0.05808247542239962,0.3185950006262076,0.07905597270012467,2.6516027741557777,2.0737203011369374,1.6420361247947455,4.462133303401145,51.763760204660414,547.2449787522796,,46.66234658496922,184.33402153340876,288.1248353951036,106.65460819994304,disgust,5e48092fc38c123b9ec6d7ba
134,11.941495583206159,11.221375,8.576000000000008,0.06390464492461666,0.3747958075569586,0.08086143075741706,2.9758769244878507,2.2807856145580594,0.5352363960749331,5.576523403984062,208.59258101126375,1438.1109528273148,,44.255987406717466,194.3028022930407,317.8674351061366,119.72707058574234,disgust,5e48e812f2fe7a3b1d544d7f
90,8.900316455696203,10.112,5.760000000000005,0.0015049394366086462,0.011268456990267631,0.0019216447145512803,2.7030534967089266,2.396490880130603,0.9900990099009901,5.607721159245768,0.1514142744985775,0.9303914533845473,,40.38512797711176,253.66873838151113,335.0813259065009,56.40140038783246,disgust,5e49d0012a2d173b73a02ffa
65,15.545125706256913,4.181375,4.160000000000004,0.014541500815670728,0.11282607765439967,0.01812415313924431,4.810369069201724,3.9110173066189415,0.7194244604316546,5.1096498857295245,3.6984117476688754,10.825441256137818,,91.11253970682039,151.7237250143471,249.5984631970161,89.38621546590431,disgust,5f6b42e2f8fac448cc0a5def
53,14.613886638978407,3.6266875,3.392000000000003,0.02010427364767196,0.09089039254071896,0.023516125130538235,4.010473963620141,3.90118564862519,2.4930747922437675,4.624343518571938,3.5996759131361986,12.399849297205806,,32.01831729337297,98.01818436730214,62.03079589645196,21.59005920636595,disgust,5e36d09dc8c25f16cd14508e
68,13.621794871794872,4.992,4.352000000000004,0.052344085798275035,0.39399712444218327,0.0794033505079242,3.940122878912972,4.047411323687452,2.6104417670682727,5.1847001397559955,95.85146160754502,245.14654364725476,,47.76360978249512,607.6314687318304,1755.5713056376176,633.9106414174328,disgust,5fbdd2c844697678c497be15
74,9.274708402854479,7.9786875,4.736000000000004,0.0024630225588121823,0.014242691978047487,0.002503571803522602,3.7700317452182532,3.015134621094038,0.12562814070351758,5.492403637173748,0.2124025908523748,0.66413023942256,,27.80152758295669,270.1775766007727,200.48740730303228,44.959433855953314,disgust,5f8ac7e8f8fac448cc0a74cc
50,15.419308829481718,3.2426875,3.200000000000003,0.0027557106744367627,0.009364252082929398,0.002012957365561553,3.671063883684022,3.8981437054925343,3.0959752321981426,4.288483986806098,0.013288535677157267,0.06584419521125304,,57.43733847909821,170.76617486952946,166.34098802260138,41.05325667649312,disgust,5f8afae5111dfd48d40fe7b0
21,13.671875,1.536,1.344,0.04398473735341183,0.16991432407184584,0.050561332217914715,2.593448749113398,2.110754488668889,1.3157894736842106,2.976811533964169,1.3531679718593657,13.689128283748175,,33.52554850175831,221.9793484595531,178.41748470823248,47.35363397947336,disgust,5e357d645807b852d9e084c3
61,11.082848837209303,5.504,3.9040000000000035,0.005532117427076027,0.08925870721923856,0.014445987992062663,3.4290259805215535,1.9416330677739284,0.36429872495446264,4.442470953984557,2.240762461626552,16.029621534534954,,53.74012871740017,156.26240622655013,425.9758629795075,132.76739409914168,disgust,5fb37b61e3dcec421f835819
63,13.302364864864865,4.736,4.032000000000004,0.0035189441515934856,0.017539896345087427,0.0032952683231722833,3.5104361676777764,3.8176696024179133,1.6949152542372883,5.079719002061844,0.08314535511818473,0.2974665990983563,,35.287620540765474,254.74636576495433,154.40466591817412,36.57925964078412,disgust,5f6c1fe2d338b948c4e6870c
53,13.075523483516822,4.053375,3.392000000000003,0.04832564618786099,0.4116164987707689,0.078699858943105,4.13030985929015,2.924876747470129,0.24752475247524752,4.385646097262905,24.993451275692298,106.56415206405873,,28.54130686034939,154.32367592551515,229.09497157175343,86.29063803928607,disgust,5fbb6453cb503578af9ee472
64,7.731919841737266,8.277375,4.096000000000004,0.003310808259038199,0.022756135793100003,0.0048902924240493695,2.343598997424374,1.7603141393956612,0.847457627118644,4.852094695950611,0.28315226922159226,3.8946752158626934,,27.419178744452882,287.4837039110157,366.0116472532422,54.91198213961609,disgust,5e433ec9189842034d9f76b9
76,11.642156862745098,6.528,4.864000000000004,0.0025823587855255386,0.013842161992783129,0.0025775339105931355,3.746964778129435,3.287107860297654,0.15360983102918588,5.262191583770927,0.1069276694090647,0.4169067765024975,,31.988254261406663,238.3229910430483,187.93802652471976,41.437425437097374,disgust,5f8471a7d338b948c4e6942c
102,15.423289923828605,6.613375,6.528000000000006,0.02366165852212904,0.18510516970745008,0.035858912281969565,4.123251524348065,3.238198874947406,0.1515151515151515,5.238581931743309,40.28694384974548,127.13881678411045,,56.310436451313116,132.57761133872887,255.0975474696782,82.35102454139727,disgust,5e36582605fef317e874b447
22,6.3657407407407405,3.456,1.4080000000000013,0.0023216308548378727,0.019011658990782634,0.004121107912630458,3.3854650253630227,3.0738702824555255,0.29069767441860467,4.2962743074583765,0.08786313568278083,0.3888509201988243,,17.86908754361015,124.68699987847134,58.640294353100586,19.81500746583827,disgust,5fbb4833576e9378b67aca31
144,15.271425730761582,9.429375,9.216000000000008,0.037998120732794384,0.3840244419798972,0.07616984422158972,2.4302604078638197,1.400359447738029,0.10626992561105207,4.525694405476651,74.94016110235157,1066.9342954217545,,37.10647981455957,145.67817888663518,385.07901172319436,127.41933302062672,disgust,5fbe0699cb503578af9eec0d
43,12.597502471893653,3.413375,2.7520000000000024,0.015994958663890536,0.11669536178193234,0.023358968164408248,2.616381848728147,1.8205845353421972,0.5882352941176471,3.4545637069576043,1.2167768607532943,13.03073118714798,,66.78969828626128,218.44718791765027,286.6189267947804,88.75445457390708,disgust,5e42ae3b2b6c8802f2d85d24
106,15.056818181818182,7.04,6.784000000000006,0.05464348965160603,0.2761267349677348,0.07585605716847973,3.5179922779642885,2.369869043829555,0.14224751066856328,4.978268979680326,143.18583366386204,631.097565123343,,34.84113830407772,179.1520253868206,304.8255647312932,95.71424430428789,disgust,5e29aeb55807b852d9e01c4d
100,14.833769075299921,6.741375,6.400000000000006,0.0525941770172996,0.32854855033358804,0.06184789885647371,3.9933056735795533,3.302893878953494,0.8915304606240713,5.485691370171035,98.57026310670099,296.99283168102164,,46.01929411110841,188.84360112307138,320.08536359450676,111.26279705426931,disgust,5fbe06d2576e9378b67ad32c
156,15.362363440529313,10.1546875,9.984000000000009,0.01485876004748955,0.20705944752929192,0.035483227367650076,2.9063806289278404,1.6766216191087597,0.49309664694280075,4.80111804564385,30.04990933003932,338.3586146893061,,49.455652446145564,125.77819622531675,231.94140822080067,83.37282633173983,disgust,5fbe0739cb503578af9eec13
34,6.869554236646041,4.949375,2.176000000000002,0.0005409169398552707,0.0037382636180340067,0.0007630691498369813,3.7590109602820765,2.6732754913330896,0.20283975659229211,4.6672739162506245,0.003625649445515124,0.020352725171472703,,13.76886112310802,162.0792368385799,58.953175320131606,15.683229644537386,disgust,5e2ad8e65807b852d9e02119
38,13.701717221796546,2.773375,2.432000000000002,0.022661524521138853,0.069614566094525,0.024005799117975055,3.4631853769530365,2.3855266758632894,0.3623188405797101,3.985473866065983,1.5356409256185597,8.691397144580248,,55.02808338065368,177.86883131700787,221.82649376257405,72.26883424274116,disgust,5f5edf2854b236162128499a
29,10.962528942021452,2.645375,1.8560000000000016,0.019598863693947356,0.09102443857783073,0.020640065736424844,4.087969052992846,4.692395907218719,3.8022813688212933,4.540003108551308,1.4303886179221394,4.555245693799256,,31.810896205200674,290.4368042961439,310.593439048077,88.80358125935568,disgust,5e5302e1963e443aee02b741
66,15.315445975344453,4.309375,4.224000000000004,0.03910598883065919,0.23575734553793815,0.04173532818173996,3.4269026869961197,3.790843621648904,3.263403263403263,4.820658651979298,10.727081464029641,33.926945487654805,,30.321442364618743,186.45331946337078,180.40732129724032,49.64483277653885,disgust,5f6385a33bd6941613f6d769
38,12.369791666666666,3.072,2.432000000000002,0.009544157874910362,0.06173382190924792,0.009539493816693816,2.772236068168152,1.5585181880381531,0.6535947712418301,3.4757339983114997,0.11911994109417855,1.9586626529101714,,37.30076740965202,147.57334198096873,141.36213675586595,47.695980671842946,disgust,5f60347a2e23c7161accd2ac
36,8.437458801470697,4.2666875,2.304000000000002,0.0020397779243762743,0.009873436295634471,0.002262301623721851,3.441510755063845,2.5611843611512928,0.23529411764705882,4.414580975984125,0.03632923800820156,0.19559318060541245,,38.78118399440085,264.6759468765385,255.17577328620615,64.96356911032248,disgust,5f7154f29e04b149046cbf6e
59,13.296149187301049,4.437375,3.7760000000000034,0.04534502353810002,0.3366969835443142,0.0796735981564797,3.212587702032955,1.9811501053008962,0.6787330316742082,3.722640020902821,26.05536919802802,235.3095306001974,,56.3302832760438,149.22125680296696,266.3857631030082,99.19873957889358,disgust,5fbe2a9a4c55eb78bd7cee19
124,10.161695937882536,12.2026875,7.936000000000007,0.00023529787529561223,0.0015686488999223458,0.00027514742576890847,3.4867318335328394,2.4541219834654906,0.16406890894175555,5.518825424197653,0.0027097660827276803,0.017492828466402432,,36.744087013644226,252.50989416736437,556.9699833034499,102.71818097892205,disgust,5e484c7ac38c123b9ec6d8cc
76,13.597226881359722,5.589375,4.864000000000004,0.0014311223664669195,0.007153370924507368,0.0017288000740445432,3.4067487535897145,2.4818883618638083,0.5385996409335727,4.88292370122993,0.04250739432387649,0.18323271993029233,,70.25811788118936,167.72742976745656,387.68629291398446,105.73884594918854,disgust,5e429f900b3f160367c20a14
98,14.266217814575562,6.869375,6.272000000000006,0.002306517819384402,0.010095678644651562,0.0024460214876502744,3.165819664017375,2.901171480876429,0.145985401459854,5.0945763992083934,0.15693139639847106,0.5041103442695325,,61.715314856688636,237.98454755066598,228.17366591542702,47.877763465592594,disgust,5f9379f1111dfd48d40ff309
71,15.407986111111112,4.608,4.544000000000004,0.014124427635435663,0.09520589887533479,0.015294521761127527,3.794441714671839,3.2557319507807088,0.6535947712418301,4.774557252193379,2.522892092748086,7.323781703277956,,63.48000124232582,200.83701953251867,224.78271591444752,68.55121345700566,disgust,5e36d2887995ef170fc0ecfd
45,12.408016957623175,3.6266875,2.8800000000000026,0.005822926203630474,0.028634883109338087,0.007175824401820439,2.9253053297434377,1.9087942210739375,0.2770083102493075,4.059498718972868,0.12498386117428588,2.152711301463195,,32.86991416136413,89.32706875584702,54.210525616607256,19.42320553032812,disgust,5fbb7fcc4c55eb78bd7ce674
60,14.802479415302063,4.053375,3.8400000000000034,0.018283777189611165,0.12625445413857217,0.026022462689183873,3.9263195051123114,3.1916883849254853,2.7227722772277225,4.768645559536186,6.03127346051928,22.7242108599268,,54.56157554354206,172.99120677189185,329.0863072927035,99.18669355593376,disgust,5e37f7fd7995ef170fc0f645
70,12.523761601252374,5.589375,4.480000000000004,0.0016645761055054263,0.006893670271513416,0.0018384911354867304,2.968371673085741,2.060938273584154,0.718132854578097,4.499620344767914,0.030550112237929014,0.24227765407515844,,46.818192749123284,436.7656634071082,2003.0200815404978,569.8227704389496,disgust,5fbcc6494c55eb78bd7cea3a
66,12.374903321067803,5.333375,4.224000000000004,0.05197639874762989,0.24383799584869548,0.05201179295879292,3.408108684710437,2.8459295879222153,0.18796992481203006,4.678427873768676,30.903137833190815,152.1510418414089,,42.81541693896089,125.78011329839035,102.27199579462479,30.050039868288156,disgust,5e464a7c963e443aee02b108
127,15.584017179231537,8.149375,8.128000000000007,0.024365171234144254,0.17460475141633677,0.03518233401970816,3.1126381399193317,2.7345617645914633,0.8610086100861007,5.529405283408377,19.94546347166495,117.8224964750495,,27.441560859874222,138.32225030885442,96.19331967977033,17.640761116387594,disgust,5e425be59329cb02ef38a863
98,14.537093693793922,6.741375,6.272000000000006,0.022285746159786055,0.1919515882086928,0.03897898009319979,3.575949774214349,2.72163073603148,0.1485884101040119,5.0237369862192,31.301176256816028,198.26730454875295,,48.34416410617727,174.18245105283927,452.0050203851247,122.83435118766164,disgust,5fbc6aad4c55eb78bd7ce7b6
61,11.082848837209303,5.504,3.9040000000000035,0.023385681887179436,0.17796261392342974,0.033053102891197575,4.456122865707535,3.381734080406567,0.18214936247723132,4.977986198849592,22.83473138870744,92.6891501606391,,34.12468321260236,261.6350589017802,254.3322812556858,62.66827380601085,disgust,5f42616f9dd513131eacf067
68,12.451076880822136,5.461375,4.352000000000004,0.04707938465643468,0.5010699527300375,0.07864547290393221,4.530304079812655,3.7042177070976243,0.18348623853211007,5.151814872027933,189.18671145786095,393.9864353387411,,69.10401376546587,176.75633984026453,586.3855080845466,144.15831736040735,disgust,5fba34b044697678c497b3a8
42,14.47589504976089,2.901375,2.6880000000000024,0.0011734174472589679,0.005722613756195654,0.001412477048664386,3.8708503029221855,3.1651835767993024,1.0380622837370241,4.237796888402134,0.009513555089777569,0.03323135738048738,,42.40577108479807,511.28471503668646,1177.177108436574,412.97525200732053,disgust,5e43d99b9306c7039ddccfc0
59,13.425300433762356,4.3946875,3.7760000000000034,0.06724952576885536,0.21940857897466945,0.05848014969107486,3.45799350709443,2.2735585516075387,0.22831050228310504,4.387977453119688,15.354633660478553,119.04154427951799,,32.02284233271894,108.73317310701789,76.34868842599037,15.881889482726745,disgust,5e441245189842034d9f78e8
34,15.035100326129013,2.261375,2.176000000000002,0.04686491405998977,0.32601221772344735,0.057587393792547695,3.218699032764109,2.713591651348376,0.4444444444444444,3.720185129717489,5.038441159808245,19.73792177817585,,50.78554240100506,377.43754702784076,679.5746296228526,253.56514016413308,disgust,5fbe0d3a44697678c497bf2f
64,15.625,4.096,4.096000000000004,0.00040936648377759224,0.0010210130296654713,0.0002009248778597241,5.232174363211477,4.945395165178538,0.49019607843137253,5.396298915503012,0.0003385829637621807,0.0004792757037159118,,16.842801493759982,213.20186603514247,90.95811110077355,27.277156505756984,disgust,5e2ffe165807b852d9e02cb4
49,14.355293514483467,3.413375,3.136000000000003,0.018662561091934957,0.08125434777420738,0.022267582481768418,2.5040636415863995,1.8417233921841252,0.8823529411764706,3.7626544493707805,1.976674056442842,15.450286265031,,40.26784220151407,160.0615029020834,174.739845629724,63.326581409712986,disgust,5e4180922b6c8802f2d85aca
115,11.567816323194728,9.941375,7.3600000000000065,0.0017280901949734962,0.010843589740208812,0.001931412326232694,3.4804434582175587,2.903425720010375,0.3021148036253777,5.804450525034611,0.20232142825110874,0.6677290169959983,,43.402236667773856,226.30178124559046,278.0720568009525,78.65562955013039,disgust,5f8f840f111dfd48d40fee95
40,15.889567505834451,2.517375,2.5600000000000023,0.0468468986789073,0.36050692257414696,0.060740756553122284,3.829335714033058,2.9141789223402688,0.4,3.7026900110622547,8.12238986608865,32.93790225903612,,69.35467622144922,200.77568279538994,304.8255647312932,90.13983382258195,neutral,5fbe0aa9cb503578af9eec42
60,15.800388426215477,3.797375,3.8400000000000034,0.012266390452681854,0.04766989452831363,0.00984389673667397,4.3296929307326675,4.44362301161597,0.26455026455026454,4.976001306652837,1.4058669499624907,1.8183030839934737,,40.499010143009144,153.03963945844689,140.1735783080468,35.734954645323214,neutral,5f60373ab878131628349bef
86,14.397221001527612,5.973375,5.504000000000005,0.0026642972330097707,0.024979778138468557,0.005016657688157801,3.080871900234698,1.9045437097247129,0.6711409395973155,4.576613615230271,0.26815400309929244,2.656090369191105,,44.59273780320005,94.56034871732794,66.51052723924994,23.273642890349002,neutral,5fb9ffa94c55eb78bd7ce142
94,13.683923209899008,6.869375,6.016000000000005,0.020753813392177474,0.08718122071441867,0.021172353934545432,4.072815982013995,2.791415864164291,0.145985401459854,5.015721071111004,9.863347036806784,36.67492879680439,,45.70502311705307,214.09455942046407,364.75416544019015,90.39114080014022,disgust,5e36dcea33e9ad176cc9abb0
112,13.19092240763778,8.4906875,7.168000000000006,0.0020218632645726577,0.008500518660120644,0.0019966457470461207,3.7097769118581354,2.977034679839335,1.2971698113207546,5.6759102195736295,0.1289094103978743,0.48684858299284073,,45.98139040984687,224.1796832178351,403.6502405576318,101.37263764750502,disgust,5f9928bad338b948c4e6aeaa
117,14.0625,8.32,7.488000000000007,0.0018692347436927777,0.013158238395208162,0.002192720874900287,3.2074818714586653,2.6015374090977472,1.2033694344163657,5.25497947744764,0.08857824302107349,0.4484845742933719,,63.50547141261878,186.04142273319937,428.6579028942699,105.49551750970124,neutral,5f98ad0c9e04b149046ce1b5
50,15.419308829481718,3.2426875,3.200000000000003,0.0728469734529215,0.3159287474756118,0.06900250628853666,4.216914900262852,3.6532123989153384,0.30959752321981426,4.736273663517123,26.601224792844558,92.64371903516644,,66.82715870531227,228.65778485774007,366.56590745123674,95.94926968742335,neutral,5f60924cb878131628349c3a
75,13.626453488372094,5.504,4.800000000000004,0.028109406093667345,0.13835728110459292,0.035446143081785376,3.6798626004352784,2.380333821790209,0.18214936247723132,4.476107983872866,19.18433835920781,93.21306144587528,,49.04172032087832,209.70123050636252,377.34692369444497,90.44905862776051,neutral,5fbcdd4c4c55eb78bd7ceac3
92,11.592741935483872,7.936,5.888000000000005,0.0009786342188951305,0.004702010740930648,0.001135422264961447,2.7030558424677094,1.4346649650901826,0.25252525252525254,4.00061755470024,0.011753897653724019,0.1741003117583634,,61.67862172910655,188.96052721577294,256.95185369813447,59.07144527727854,neutral,5f66fadd9e04b149046cb6dd
50,11.488970588235293,4.352,3.200000000000003,0.017933277931956683,0.11126677350697423,0.027605295300704488,3.3068647625156964,1.4984803291630588,0.2304147465437788,3.577162079948917,3.9009722933844007,43.726732874224396,,50.7253651769463,233.65411994401603,323.4389664491665,97.67640224125262,neutral,5fbcdfc8cb503578af9ee9d9
112,14.422999533184168,7.765375,7.168000000000006,0.0006119534280941542,0.003375462180915047,0.0007701424848731794,3.617015569212979,2.1754863129037614,0.3870967741935484,4.340808484488889,0.010843777133345478,0.06024180808752854,,62.23825507619418,133.828404798886,190.2125409974912,62.780178052024404,neutral,5f69a9339e04b149046cb992
70,11.803016092147832,5.9306875,4.480000000000004,0.001123503000597932,0.005492477582026487,0.0012844419404642311,3.4757407024091895,2.823407648045227,0.16891891891891891,5.090537396985861,0.02234319985183459,0.11197119899757102,,24.956574249096743,197.5694029745249,226.84013256043693,54.0573284842107,neutral,5f77d970f8fac448cc0a636d
96,12.93103448275862,7.424,6.1440000000000055,0.0023136029211878084,0.015584267402237388,0.002292690404418197,3.3642005615380617,2.923984885203943,0.5398110661268556,5.279460126200805,0.09177259716828673,0.4196913292689217,,41.553352001311495,250.9275634464412,299.2462950824561,53.91366727381736,neutral,5f88720dd338b948c4e69b0e
81,15.8203125,5.12,5.184000000000005,0.027706778122402687,0.07648683973817284,0.020965675977478115,3.971177065531986,3.353690935506408,0.19569471624266144,4.943755114633498,4.7419292704008935,16.984954286457274,,57.07805228574617,190.65987922362905,233.66157229922914,80.13746123393496,neutral,5fbdbc68576e9378b67ad1dd
57,9.96961017949671,5.717375,3.6480000000000032,0.010825609600508813,0.17912752839670398,0.025137325845667826,3.4276653203892558,2.5718711865392727,0.17543859649122806,5.019645024910741,11.53416544803488,61.35535385918653,,25.40518570179098,86.79352200981457,124.23491376948436,39.0388793682977,neutral,5fb9e8edcb503578af9edf6d
636,15.31987925959939,41.5146875,40.704000000000036,0.009242346460586096,0.13533980548585905,0.017994991176863085,3.323778101824493,1.3184158651330296,0.04819277108433735,5.83638682145109,71.29849338936059,1098.9546582609528,,25.066733127082024,89.4949589908473,276.0961071537367,63.18293701488326,disgust,5e3519725807b852d9e07760
46,13.476397993188561,3.413375,2.9440000000000026,0.024650192542989936,0.16257477773980256,0.036920982079725315,3.0661239667595304,2.0232412643212894,0.29411764705882354,3.7667160577876406,4.532307306470441,40.27752476321654,,38.57586023570349,142.00393465562354,215.2753675911423,82.49064714814844,neutral,5fb8923d44697678c497ae2d
104,11.390160927093387,9.1306875,6.656000000000006,0.0689324846962478,0.2442455742697968,0.0648543237076298,3.451274152472811,3.2563620925806807,0.9868421052631579,5.615007476301367,140.76829085974632,466.26038232804984,,38.861291321918024,219.2501885875481,154.68231663125883,33.13434479996052,neutral,5f5d81023bd6941613f6d21d
68,12.073863636363637,5.632,4.352000000000004,0.002222737730867554,0.010013706642388398,0.0022891310280653394,3.3938258394465604,2.8737311524842837,1.2455516014234875,5.156377936184716,0.042471629874200126,0.3285936655184587,,57.76525217910686,237.98446990723835,288.1248353951036,87.40188496579731,neutral,5f6ad36fd338b948c4e685e3
60,14.960028673388289,4.0106875,3.8400000000000034,0.021840668993896764,0.1381736532322462,0.026084343599381957,3.91064178764807,3.695175698579776,0.25,4.966035373462603,8.41884493598197,15.779100678852538,,71.46618299643521,167.2542441954242,247.77917468961812,71.90354334027764,neutral,5f68299c9e04b149046cb801
96,13.392857142857142,7.168,6.1440000000000055,0.0011048023444530843,0.006484052110219939,0.0011873199337327858,2.7873227217541046,2.427654196246538,0.6993006993006992,5.028415542177772,0.01569142610184479,0.13482427233547398,,49.13673678334734,136.90895325744475,169.3251202788159,41.896596254332906,neutral,5f780a499e04b149046cc0a3
118,15.03053076561766,7.8506875,7.552000000000007,0.0016773196842122375,0.00632961493689609,0.0017019638488830428,3.2706510861455014,2.4225873876306023,0.5102040816326531,5.213660849535691,0.04878974907219309,0.40323210581024693,,45.85089160079044,179.39292517515435,232.19364252525708,41.350944335191976,neutral,5f6b0100111dfd48d40fcfa4
58,9.002454332916194,6.4426875,3.7120000000000033,0.022632065262906616,0.2709917951701361,0.043150323978915675,3.569196072004533,1.8131853960514115,0.3110419906687403,4.004500776474556,47.562385350779884,262.3626411344563,,39.14637125246025,102.72725050028383,101.65273064969477,36.762819388912895,neutral,5fbb591acb503578af9ee438
49,13.200431034482758,3.712,3.136000000000003,0.026281988301025752,0.17187692711010083,0.03827158473535179,3.9228769659015814,2.9894965609628112,0.27027027027027023,4.577235927836546,7.995870937729117,33.66555408187304,,49.675954705812224,118.15431477440538,135.48740730303228,40.702766211336886,neutral,5fb8985944697678c497ae63
36,14.0625,2.56,2.304000000000002,0.026288400323722674,0.11511270945908325,0.023627241357164683,4.764595904150717,5.351229296637185,3.137254901960784,4.752011614749433,3.1155251135824207,3.3589906709962687,,95.75535352064962,207.4328900860585,393.55231526093405,102.8233452343337,neutral,5f8e8f0f9e04b149046cd7c8
437,14.610803468812035,29.909375,27.968000000000025,0.00132901368850868,0.03886077916262801,0.003937687126823631,2.112485342107456,0.5699653224836874,0.03345600535296086,3.0413868982713446,0.13963503602811134,3.8845168968776833,,38.053970818143334,252.98793674203156,438.9446955591207,45.58638207337439,disgust,5e38b759ee8206179943d0a8
84,12.701532878447088,6.613375,5.376000000000005,0.02021178649777186,0.11983674555230149,0.021889457579266542,3.8558287345513054,2.738561152895037,0.606060606060606,5.114860925004089,10.841862037041055,43.68180031384742,,45.71239409322591,160.88523416480635,225.159257083858,72.01985749458116,neutral,5f7087f0d338b948c4e68a3d
90,9.997014780308657,9.0026875,5.760000000000005,0.001699716413508816,0.011487315036734494,0.002012267579164675,3.1390559065799213,2.871212782781929,0.778642936596218,5.734408253151259,0.15667913571238637,0.6725546047755785,,43.653946140645864,221.2188718384624,252.87738008979983,54.1858972340314,neutral,5f8cd156d338b948c4e6a163
67,9.291763094711843,7.2106875,4.288000000000004,0.002342466281992527,0.013283528022136752,0.0027832150838725477,3.362862115996571,2.791560289971866,1.3888888888888888,5.18165038521927,0.1511160785417376,0.7394837887737743,,45.50074669241726,263.3387603201414,494.924943567945,102.19037692904718,neutral,5f8a2c01d338b948c4e69d3e
64,15.625,4.096,4.096000000000004,0.01750430593374351,0.08479845226780738,0.019806514650622668,2.652732279316419,2.541396489420073,1.7156862745098038,4.286747149606394,1.4346863957545368,17.02079670172703,,36.81705383216939,168.43648023106434,181.07368782751004,38.75823091005118,neutral,5f5d8916b8781316283499c4
73,12.768097247425612,5.717375,4.672000000000004,0.0017495753405825964,0.01632838254894579,0.0028251517297084774,2.8685834236946337,2.251890011579561,0.7017543859649122,4.780435252929981,0.06694122965943618,0.8309603839686919,,27.523837417428755,111.90584982686032,70.27407676506273,19.12056590208791,neutral,5fb9caadcb503578af9edec9
65,15.869140625,4.096,4.160000000000004,0.0024307973059638143,0.013971042696932685,0.0035586114798557104,3.575061596411759,2.1959282078740783,0.24509803921568626,3.930129081041136,0.03817185872971556,0.27804218227099037,,51.24115658266982,166.25746131572907,278.0720568009525,93.31067893273497,neutral,5fb87e0acb503578af9edb1a
85,14.866962548372287,5.717375,5.440000000000005,0.06087022196668778,0.5013775146433782,0.10570225930207193,2.7244619042961444,1.9792002801615678,0.17543859649122806,4.595150627583315,104.17188494346709,810.0964092345044,,41.83211606967273,177.1828555119666,315.66228094586256,115.95876471892088,neutral,5fbe2c7f576e9378b67ad476
48,14.80253647630245,3.2426875,3.0720000000000027,0.031364724634091325,0.14888798771264472,0.03248408261040082,5.338543750880457,5.095018991628728,1.238390092879257,5.073987822737629,9.011120597903833,16.430614098272237,,62.73276967124119,221.8391067898775,229.1817399169584,66.55685339534097,neutral,5f883d06111dfd48d40fe3bc
29,11.924342105263158,2.432,1.8560000000000016,0.01959821933370157,0.09119062950887213,0.02174649453628165,3.343135877113282,2.150668095825874,0.4132231404958678,2.9387597952756974,0.48746778414326625,2.564197910377024,,23.61062400060827,151.60619646497645,205.72815965904965,67.5715300819935,neutral,5f663a9dd338b948c4e6819b
70,9.21696909846521,7.5946875,4.480000000000004,0.001769548625043693,0.011256398501747115,0.001982448195841019,3.2401970117822896,2.8311538288253524,0.395778364116095,5.481773334281356,0.06593255887148516,0.344427157153818,,38.327856505558486,242.5464031377686,231.53067098073916,51.42369701194674,neutral,5f633fdc54b2361621284d43
